Unnamed: 0,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,review_year,review_month,availability_category
386,2999242,RamIntra 1BR-Near TH Boxing Stadium,9525808,Piyanut,Bang Khen,13.86789,100.60451,Entire home/apt,1200,1,34,2022-05-12,0.33,1,330,2,2022.0,5,Very High (271-365 days)
387,3813366,Bright spacious 1BR Condo 15mins to Silom,19607233,Panx,Thon buri,13.71066,100.48007,Entire home/apt,907,5,6,2022-11-18,0.12,1,325,1,2022.0,11,Very High (271-365 days)
389,3006637,5mins walk ratchathewi BTS 4th fl.,11495081,Pemigar,Ratchathewi,13.75018,100.53277,Entire home/apt,1150,3,73,2022-11-14,0.76,5,313,7,2022.0,11,Very High (271-365 days)
394,3102516,Bangkok Cozy Room 5 mins to Iconsiam River View,15730212,Vesita,Khlong San,13.71331,100.49882,Entire home/apt,1450,24,17,2022-11-27,0.21,1,326,1,2022.0,11,Very High (271-365 days)
395,4453151,Apt# Sukumvit 50 Floor7,13772523,Pam,Khlong Toei,13.706226,100.598396,Entire home/apt,1436,3,37,2022-10-31,0.38,1,210,5,2022.0,10,High (181-270 days)
403,4471377,⍣Heavenly Bed⍣Sky Views⍣Cool&Quiet BKK Center/MRT⍣,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,593,1,103,2022-10-06,1.05,37,301,6,2022.0,10,Very High (271-365 days)
413,3203538,150m to MRT LatPhrao • City View • Rooftop Pool,8123510,Tatiya,Chatu Chak,13.80786,100.57013,Entire home/apt,1860,3,332,2022-12-21,3.28,13,307,26,2022.0,12,Very High (271-365 days)
427,3925181,☑Green and Quiet Heart of Bangkok With a Balcony,8214044,Evan From Sanctuary House,Sathon,13.72077,100.54692,Entire home/apt,1200,1,248,2022-06-13,2.7,8,190,8,2022.0,6,High (181-270 days)
428,3925333,☞Downtown Quiet Luxury in Heart of Bangkok,8214044,Evan From Sanctuary House,Sathon,13.72075,100.54692,Entire home/apt,1450,1,233,2022-11-25,2.33,8,355,3,2022.0,11,Very High (271-365 days)
429,3925370,☞☞☞☞☞☞Quiet Luxury in Heart of Bangkok 5☜☜☜☜☜☜,8214044,Evan From Sanctuary House,Sathon,13.72075,100.5469,Entire home/apt,1450,1,91,2022-11-10,1.05,8,355,9,2022.0,11,Very High (271-365 days)
433,3927786,"Studio near BTS Udomsuk, NoWIFI, need covidATKtest",15450556,Cindy,Bang Na,13.67896,100.61232,Entire home/apt,400,2,66,2022-12-14,0.67,18,81,2,2022.0,12,Low (0-90 days)
450,4569633,Superb Studio near Central Bangkok,10477079,Heide Emigre,Phaya Thai,13.78231,100.54341,Entire home/apt,1650,30,110,2022-11-29,1.13,3,340,3,2022.0,11,Very High (271-365 days)
451,3382055,"Studio Apartment near BTS Bangson, Sunset View",15169003,Nueng Suwanee,Bang Sue,13.82095,100.53517,Entire home/apt,750,3,21,2022-07-15,0.21,2,164,4,2022.0,7,Moderat (91-180 days)
453,4026520,"The most Beautiful river view Bangkok,CBD,wifi",20587003,Peter,Khlong San,13.71031,100.50235,Entire home/apt,1177,6,84,2022-11-30,0.88,2,119,9,2022.0,11,Moderat (91-180 days)
454,3399974,"1Bedroom,1min to BTS Onnut skytrain++late checkout",17149199,Su,Khlong Toei,13.70527,100.60015,Entire home/apt,1108,14,44,2022-08-22,0.45,1,223,1,2022.0,8,High (181-270 days)
455,4035028,"River View, Spacious and Cozy",19022936,Pattarin,Rat Burana,13.68106,100.5078,Entire home/apt,700,30,8,2022-11-17,0.08,2,273,2,2022.0,11,Very High (271-365 days)
456,4051601,"Chic studio, 5 mins to BTS Udomsuk",15450556,Cindy,Bang Na,13.68102,100.61227,Entire home/apt,520,7,151,2022-12-14,1.5,18,42,12,2022.0,12,Low (0-90 days)
458,4571148,Cozy in the City 2BR at MRT + WiFi,23684887,Fang&Nim,Huai Khwang,13.78242,100.57513,Entire home/apt,1150,28,115,2022-12-10,1.18,1,315,4,2022.0,12,Very High (271-365 days)
461,3406017,"Stay close to BTS Onnut, Sukumvit",12462870,Saisunee,Khlong Toei,13.70702,100.59778,Entire home/apt,999,30,37,2022-11-27,0.36,1,147,6,2022.0,11,Moderat (91-180 days)
467,4078780,iSanook Suite 34 sqm 2,8663142,ISanook Hotel,Bang Rak,13.73349,100.52333,Private room,1900,30,4,2022-10-31,0.04,45,342,1,2022.0,10,Very High (271-365 days)
468,3431491,"Large 1bd, BTS, Close to Siam Uni.",1780407,Feb,Chom Thong,13.71367,100.46775,Entire home/apt,600,30,35,2022-11-17,0.34,6,317,4,2022.0,11,Very High (271-365 days)
469,3444406,stunning view over chinatown and the river,1547862,Martin,Bang Rak,13.73008,100.51486,Entire home/apt,2212,5,17,2022-11-27,0.2,1,293,3,2022.0,11,Very High (271-365 days)
474,4080470,1 Family Friendly Holiday Home in Bangkok Center,7626002,Fab & Jaa,Sathon,13.71045,100.52223,Entire home/apt,5818,1,166,2022-11-21,1.67,2,313,2,2022.0,11,Very High (271-365 days)
477,4094587,Full Furnished Studio Rooms for rent in Bangkok,21239180,Suchaya (Belle),Chatu Chak,13.82419,100.55235,Entire home/apt,1000,1,2,2022-11-12,0.02,1,0,1,2022.0,11,
483,4636072,30days-28FAmazing cityview airportlink Makksan,18699637,Wilson,Ratchathewi,13.75026,100.55641,Entire home/apt,1629,30,73,2022-12-05,0.96,29,199,5,2022.0,12,High (181-270 days)
486,4639962,"Sukhumvit, 5 min walk to Sky Train Asoke Station",24021888,Maitria Hotel Sukhumvit 18,Khlong Toei,13.73313,100.56259,Private room,4871,1,27,2022-07-11,0.28,12,364,1,2022.0,7,Very High (271-365 days)
491,4664830,iSanook Student Studio Sublevel 2,8663142,ISanook Hotel,Bang Rak,13.73421,100.52163,Private room,1500,30,7,2022-02-01,0.08,45,210,1,2022.0,2,High (181-270 days)
492,3534365,Suneta Hostel Khaosan - Standard Mixed Dormitory,15982847,Suneta Hostel Khaosan,Phra Nakhon,13.75972,100.49995,Shared room,481,1,3,2022-11-20,0.03,6,358,1,2022.0,11,Very High (271-365 days)
493,4097834,1 Br. Luxury Sky View MRT Samyan,15218917,Mam,Bang Rak,13.73251,100.52679,Entire home/apt,1200,30,374,2022-12-22,3.76,2,231,19,2022.0,12,High (181-270 days)
494,4100060,Fabulous First Floor Apartment Dasiri Downtown,132322,Dasiri Property,Vadhana,13.746896,100.558998,Entire home/apt,1725,1,188,2022-09-15,1.9,5,89,3,2022.0,9,Low (0-90 days)
495,3534740,Songphra Studio  Women's Apt. 5,8663142,ISanook Hotel,Bang Rak,13.73297,100.52147,Private room,700,30,15,2022-09-30,0.15,45,302,1,2022.0,9,Very High (271-365 days)
499,3549827,"Cozy studio, 5 mins to BTS Udomsuk",15450556,Cindy,Bang Na,13.67907,100.61437,Entire home/apt,520,4,178,2022-12-19,1.75,18,64,3,2022.0,12,Low (0-90 days)
504,4687288,1BR BTS Thonglo Wifi/Gym/Pool View,24234328,Natthapol,Vadhana,13.7322,100.58305,Entire home/apt,1250,7,75,2022-12-15,0.77,4,324,15,2022.0,12,Very High (271-365 days)
505,4106042,Cosy Escape @ Siam,21300947,Chiew,Parthum Wan,13.74696,100.52725,Entire home/apt,1000,30,113,2022-10-22,1.12,2,270,3,2022.0,10,High (181-270 days)
506,3596797,Cozy 1-Br @ MRTA Bangson & FreshMarket,18123364,Jib,Bang Sue,13.82212,100.53333,Entire home/apt,933,19,38,2022-08-06,0.38,2,257,2,2022.0,8,High (181-270 days)
512,4124073,Good Day 8 Bunk Beds Dorm room A,7472382,Chatri,Ratchathewi,13.75183,100.53677,Shared room,381,1,105,2022-12-17,1.08,10,322,8,2022.0,12,Very High (271-365 days)
514,3611451,Benviar -100sqm One Bedroom Suite @Chitlom 3pax,17499526,Benjamin,Parthum Wan,13.73939,100.54344,Entire home/apt,3271,1,89,2022-12-15,1.05,7,348,21,2022.0,12,Very High (271-365 days)
515,4142228,Good Day Hostel 4 Bunk Beds Room B,7472382,Chatri,Ratchathewi,13.75212,100.53687,Shared room,450,1,10,2022-12-11,0.11,10,365,1,2022.0,12,Very High (271-365 days)
517,4142372,Good Day Hostel 8 Shared Beds C,7472382,Chatri,Ratchathewi,13.75193,100.53688,Shared room,346,1,9,2022-08-15,0.15,10,362,1,2022.0,8,Very High (271-365 days)
519,4152520,Good Day 6 Bunk Beds Dorm room A,7472382,Chatri,Ratchathewi,13.75195,100.53686,Shared room,416,1,50,2022-07-28,0.52,10,365,1,2022.0,7,Very High (271-365 days)
520,3638728,Center of BKK/1Bed/wifi,17942957,Patty,Suanluang,13.74117,100.60071,Entire home/apt,1212,7,19,2022-11-02,0.2,1,124,2,2022.0,11,Moderat (91-180 days)
521,4153487,☑Green and Quiet Heart of Bangkok King Bed,8214044,Evan From Sanctuary House,Sathon,13.72073,100.5469,Entire home/apt,1157,1,280,2022-11-13,2.84,8,351,12,2022.0,11,Very High (271-365 days)
525,4863919,J. No 14 Amazing Antique B&B_8,24218787,Pannipa,Khlong San,13.72236,100.50368,Private room,1500,1,311,2022-07-30,3.23,9,357,2,2022.0,7,Very High (271-365 days)
527,4864132,J. No 14 Amazing Antique B&B_9,24218787,Pannipa,Khlong San,13.72388,100.50361,Private room,1800,1,106,2022-12-11,1.11,9,355,1,2022.0,12,Very High (271-365 days)
530,4184143,"HI-RISE,1BR52sqm.River view75/30MbpsWIFI,ICON SIAM",21299341,Kittima,Khlong San,13.71166,100.50196,Entire home/apt,1136,20,91,2022-12-12,0.92,1,350,6,2022.0,12,Very High (271-365 days)
534,4711365,Duplex @ BTS/Central - Nomad and Getaway friendly,10289027,Erik,Parthum Wan,13.73924,100.54015,Entire home/apt,2995,2,153,2022-12-02,1.56,5,73,10,2022.0,12,Low (0-90 days)
538,4891424,Aloft Studio 03 (at On Nut),10477079,Heide Emigre,Phra Khanong,13.70383,100.60275,Entire home/apt,2300,30,33,2022-12-05,0.35,3,348,1,2022.0,12,Very High (271-365 days)
539,4899294,T House Family. Your home in Bangkok.,25216821,Bunjerd_Tom,Min Buri,13.79228,100.77675,Entire home/apt,1558,2,48,2022-12-18,0.61,2,350,6,2022.0,12,Very High (271-365 days)
541,4913247,#302: Private balcony room on 3rd fl. (with cats!),24613799,Mooncome Homestay,Phaya Thai,13.77487,100.54654,Private room,1401,1,204,2022-12-17,2.12,5,168,4,2022.0,12,Moderat (91-180 days)
542,4206398,Clean cozy near BTSChidlom and Siam,21493585,Gee,Parthum Wan,13.74371,100.54369,Private room,1943,1,7,2022-10-30,0.07,2,365,1,2022.0,10,Very High (271-365 days)
545,4722388,Cozy studio in Sukhumvit near BTS,12594274,Unn,Khlong Toei,13.70837,100.59748,Entire home/apt,650,28,40,2022-07-30,0.43,2,316,3,2022.0,7,Very High (271-365 days)
548,4928854,❉❉The Perfect Quiet Oasis in BKK Center Near MRT❉❉,1927968,Evan,Sathon,13.7207,100.54712,Entire home/apt,750,1,113,2022-11-02,1.17,37,328,8,2022.0,11,Very High (271-365 days)
550,4731008,Cozy near  Suvarnabhumi  Airport,24430527,Dhanusaya,Pra Wet,13.69472,100.64451,Entire home/apt,1039,1,190,2022-12-12,2.07,1,344,12,2022.0,12,Very High (271-365 days)
553,4223808,"1Bed Luxury studio-BTS,Wifi",4474838,Sue,Thon buri,13.7209,100.49248,Entire home/apt,1212,28,36,2022-12-25,0.36,5,334,5,2022.0,12,Very High (271-365 days)
554,4943144,Feeling like home BTS Punnawithi,15218917,Mam,Phra Khanong,13.70234,100.60602,Entire home/apt,609,30,107,2022-11-06,1.13,2,244,12,2022.0,11,High (181-270 days)
555,4754686,1 bed apartment in the heart of the city,24533576,Mali,Khlong Toei,13.73763,100.55255,Entire home/apt,1500,3,66,2022-12-02,0.68,1,254,6,2022.0,12,High (181-270 days)
556,4756103,1min walk to BTS Onnut and malls,22713979,Anna,Khlong Toei,13.7062,100.60011,Entire home/apt,949,30,63,2022-04-25,0.65,3,300,2,2022.0,4,Very High (271-365 days)
560,4770768,Deluxe Room Decordo Hostel,5171292,Somsak,Khlong San,13.721097,100.507729,Private room,830,2,6,2022-07-10,0.06,10,87,1,2022.0,7,Low (0-90 days)
561,4228023,2 Family Friendly Holiday Homes in Bangkok Center,7626002,Fab & Jaa,Sathon,13.71247,100.52265,Entire home/apt,6788,1,166,2022-12-11,1.79,2,313,14,2022.0,12,Very High (271-365 days)
564,4238670,Modern furnished 1 bedroom flat,21996134,Pritaporn,Bang Kapi,13.74742,100.60496,Entire home/apt,658,15,12,2022-06-11,0.13,1,306,4,2022.0,6,Very High (271-365 days)
565,4244264,"❤City Center Studio, Easy Walk To Pier+BTS Taksin❤",3346331,Bee,Sathon,13.71228,100.51328,Entire home/apt,827,2,295,2022-12-19,2.96,7,314,13,2022.0,12,Very High (271-365 days)
566,4771693,#301: Private Balcony Room on 3rd fl (with cats!),24613799,Mooncome Homestay,Phaya Thai,13.7747,100.54671,Private room,1490,1,192,2022-12-25,1.97,5,159,11,2022.0,12,Moderat (91-180 days)
568,4964691,1BR Ari & Saphan Khwai - Wifi/Pool,24234328,Natthapol,Phaya Thai,13.78667,100.54787,Entire home/apt,800,28,49,2022-11-16,0.51,4,271,7,2022.0,11,Very High (271-365 days)
569,4779295,A Perfect Place to Stay!,24646274,Apple,Khlong Toei,13.70824,100.59931,Entire home/apt,806,1,106,2022-09-28,1.09,2,271,5,2022.0,9,Very High (271-365 days)
571,4783950,Clean cozy near BTSChidlom and Siam,15270186,Gee,Parthum Wan,13.74459,100.54308,Private room,1700,1,3,2022-11-05,0.04,8,362,1,2022.0,11,Very High (271-365 days)
575,4248474,Feel Like Home Condo Sukhumvit 105,22046309,Ponpisit,Bang Na,13.65931,100.63065,Entire home/apt,400,2,51,2022-09-08,1.29,1,81,16,2022.0,9,Low (0-90 days)
576,4786588,"Charming 2BR/2BA, 5mins walk to BTS",24675031,Malisa,Khlong Toei,13.70939,100.59791,Entire home/apt,1529,21,171,2022-11-22,1.76,1,131,6,2022.0,11,Moderat (91-180 days)
586,4794241,Modern 1BD with pool-great location,1780407,Feb,Khlong Toei,13.71418,100.59224,Entire home/apt,990,30,27,2022-11-02,0.29,6,273,4,2022.0,11,Very High (271-365 days)
587,4795607,Cozy clean free wifi at chitlom bts,15270186,Gee,Parthum Wan,13.74374,100.544,Private room,1729,1,5,2022-12-12,0.05,8,362,2,2022.0,12,Very High (271-365 days)
589,4810516,2BR condo/BTS On Nut/Wifi/Tesco,6482384,Emmie,Vadhana,13.70617,100.60217,Entire home/apt,1534,5,74,2022-12-18,0.78,1,297,14,2022.0,12,Very High (271-365 days)
591,4265987,"New, large & 5 mins walk to bts",22145270,Little,Khlong Toei,13.71659,100.58119,Entire home/apt,950,60,27,2022-11-26,0.37,2,301,4,2022.0,11,Very High (271-365 days)
596,4272623,Modern Chinese Style Room  at Loftel 22,14496145,Saowaros,Samphanthawong,13.73325,100.51437,Private room,1000,1,107,2022-11-30,1.09,5,361,22,2022.0,11,Very High (271-365 days)
597,4272717,Loftel 22 Hostel : Private Twin Room - BKK,14496145,Saowaros,Samphanthawong,13.73325,100.51437,Private room,1000,1,28,2022-12-12,0.29,5,362,2,2022.0,12,Very High (271-365 days)
601,5016431,Modern condo in Sathon/ Silom,12637466,David,Sathon,13.72033,100.5299,Entire home/apt,3587,1,12,2022-12-18,0.13,1,347,2,2022.0,12,Very High (271-365 days)
607,5418981,SKY LINE CBD (Sathorn)Apartment 34 Sq.m,28093266,Kornpat,Sathon,13.71246,100.53385,Entire home/apt,3151,28,3,2022-08-27,0.37,2,226,3,2022.0,8,High (181-270 days)
608,5030747,Big Spacious Fully-Furnished 1 Bed 2 baths Kaset,25969500,Armaj,Chatu Chak,13.83903,100.5824,Entire home/apt,900,3,18,2022-11-14,0.2,2,308,4,2022.0,11,Very High (271-365 days)
609,4842227,Sukhumvit 500meters fromBTS UdomSuk,24810036,Chatchada,Phra Khanong,13.6823,100.60532,Entire home/apt,3500,2,148,2022-12-12,1.56,2,356,2,2022.0,12,Very High (271-365 days)
613,4857716,Good Day 6 Bunk Beds Dorm room B,7472382,Chatri,Ratchathewi,13.75191,100.53677,Shared room,416,1,41,2022-12-06,0.44,10,365,1,2022.0,12,Very High (271-365 days)
617,4863649,J. No 14 Amazing Antique B&B_6,24218787,Pannipa,Khlong San,13.72228,100.50403,Private room,1500,1,184,2022-08-11,1.89,9,360,1,2022.0,8,Very High (271-365 days)
619,5982999,RetroStunnedView+1StepToBTS+Netflix+SmartTV,2940438,Kinifrog,Khlong San,13.72195,100.50304,Entire home/apt,900,28,76,2022-11-30,0.82,19,324,5,2022.0,11,Very High (271-365 days)
621,5994999,Luxurious River View Condo at the Center of BKK,30947799,Tanya,Khlong San,13.7201,100.50527,Entire home/apt,990,75,7,2022-10-31,0.09,1,269,2,2022.0,10,High (181-270 days)
622,6013487,The Mustang Nero/No.3 The Wolf,30963587,Themustang,Khlong Toei,13.71286,100.59172,Hotel room,2329,1,477,2022-11-22,5.11,10,50,6,2022.0,11,Low (0-90 days)
625,6033826,The Mustang Nero/No.1 Magic Dragon,30963587,Themustang,Khlong Toei,13.71174,100.5938,Hotel room,2286,1,393,2022-12-26,4.29,10,2,2,2022.0,12,Low (0-90 days)
633,6057511,Private House Nearby Suvarnabhumi Airport,31276772,Ja,Pra Wet,13.73353,100.68977,Entire home/apt,3500,1,2,2022-01-30,0.12,3,359,1,2022.0,1,Very High (271-365 days)
636,5462996,Cozy Room near the United Nation,28329151,P.K. Garden Home,Pom Prap Sattru Phai,13.75686,100.50885,Entire home/apt,2200,1,13,2022-11-19,0.15,3,353,3,2022.0,11,Very High (271-365 days)
646,5475798,Simply space but extraordinary rest,28397829,Jannie,Rat Burana,13.67747,100.51778,Entire home/apt,525,3,17,2022-11-18,0.19,1,333,3,2022.0,11,Very High (271-365 days)
649,5480774,LIfe@Downtown+BTSChongnonsi+WIFI30Mbps+Netflix,2940438,Kinifrog,Bang Rak,13.72295,100.52646,Entire home/apt,1900,28,73,2022-10-03,0.77,19,298,1,2022.0,10,Very High (271-365 days)
657,5147045,Budget Room in Bangkok's new CBD,15913595,Dararat,Huai Khwang,13.74847,100.56567,Entire home/apt,1167,5,98,2022-11-28,1.1,1,254,13,2022.0,11,High (181-270 days)
661,5148753,AK Prodigy 62,26620374,Aunchalee,Phasi Charoen,13.71376,100.42736,Entire home/apt,650,30,1,2022-01-20,0.09,2,171,1,2022.0,1,Moderat (91-180 days)
663,5519229,5 Bdrm Garden Home in Heart of Bangkok,28623551,Joy&Kathy,Chatu Chak,13.81467,100.57826,Entire home/apt,6900,3,112,2022-12-17,1.31,1,139,2,2022.0,12,Moderat (91-180 days)
665,5520389,"1 BR - 0m to BTS Punnawithi, 5 mins to BITEC",28628500,Chanwis,Phra Khanong,13.69031,100.60822,Entire home/apt,1214,2,20,2022-11-21,0.21,1,290,5,2022.0,11,Very High (271-365 days)
666,5538498,Airport Link+BTS Phayathai+Netflix+1 BR 38 SQM,2940438,Kinifrog,Ratchathewi,13.75977,100.53252,Entire home/apt,1500,28,110,2022-12-10,1.19,19,310,1,2022.0,12,Very High (271-365 days)
668,6147063,"Relaxed room, 5 mins to BTS Udomsuk",15450556,Cindy,Bang Na,13.68077,100.61387,Entire home/apt,460,8,24,2022-11-25,0.26,18,83,2,2022.0,11,Low (0-90 days)
672,6148849,Matchbox Bangkok Hostel Mixed Dorm2,31446183,Matchbox Bangkok Hostel,Vadhana,13.7341,100.56895,Shared room,390,1,52,2022-07-23,0.57,8,365,1,2022.0,7,Very High (271-365 days)
674,5558085,Fabb studio Temple view in BKK city WIFI,2129668,Wimonpak,Bang Kho laen,13.69957,100.52431,Entire home/apt,674,2,21,2022-11-25,0.25,41,304,4,2022.0,11,Very High (271-365 days)
675,5165540,Luxury Apt at Bangkok CBD nice area,26424087,Purit,Sathon,13.72243,100.53273,Entire home/apt,2074,2,113,2022-10-25,1.19,1,14,9,2022.0,10,Low (0-90 days)
682,5565022,5 Mins Walk Near BTS Sanampao (Red),9569430,Nonnakorn,Phaya Thai,13.77468,100.541702,Entire home/apt,1300,28,80,2022-10-08,0.86,2,311,1,2022.0,10,Very High (271-365 days)
683,5166642,"Private room for 2 persons, 5 min from BTS Onnut",9219499,Wannee,Suanluang,13.71291,100.60586,Private room,800,1,3,2022-10-23,0.06,4,364,1,2022.0,10,Very High (271-365 days)
686,5582750,iSanook Eco Studio 1,8663142,ISanook Hotel,Bang Rak,13.73445,100.52173,Private room,1800,30,4,2022-04-19,0.04,45,338,1,2022.0,4,Very High (271-365 days)
689,6164354,Luxury In The Heart of Sukhumvit Next to MRT & BTS,31975096,Clarence,Vadhana,13.73906,100.55939,Entire home/apt,1888,30,232,2022-09-29,2.49,3,325,2,2022.0,9,Very High (271-365 days)
690,6171215,"Private rm, good location, high fl.",24777734,Paul,Bang Kapi,13.75138,100.61633,Entire home/apt,809,2,7,2022-12-16,0.1,6,344,1,2022.0,12,Very High (271-365 days)
693,5584020,Just 500 meters to On-Nut BTS with nice view,14064567,Dana,Vadhana,13.71,100.60196,Entire home/apt,986,5,83,2022-12-14,0.94,3,277,21,2022.0,12,Very High (271-365 days)
695,5594628,Beautiful Room within Heritage zone,28329151,P.K. Garden Home,Pom Prap Sattru Phai,13.75804,100.5074,Entire home/apt,2200,4,7,2022-10-15,0.08,3,337,1,2022.0,10,Very High (271-365 days)
697,5595161,In center 2 bed 2 bathrooms. Monthly 75% discount,29012292,Anthony,Yan na wa,13.71817,100.55058,Entire home/apt,4500,30,12,2022-11-14,0.13,2,329,1,2022.0,11,Very High (271-365 days)
700,5607585,38 sqm near BTS Prakhanong in City in Sukhuvit 48,12352306,Aoy,Khlong Toei,13.71161,100.59466,Entire home/apt,820,7,13,2022-12-13,0.14,1,112,3,2022.0,12,Moderat (91-180 days)
705,6239775,"Quiet,Cosy 1BR Luxury Condo",25524442,Jane,Vadhana,13.73731,100.57137,Entire home/apt,1400,3,120,2022-05-11,1.29,1,75,5,2022.0,5,Low (0-90 days)
707,6250200,Spacious 1 BEDROOM Apartment 2B at Baan Pipat,2571346,Apiwat,Bang Rak,13.72484,100.53158,Entire home/apt,2500,5,11,2022-11-18,0.13,4,54,6,2022.0,11,Low (0-90 days)
710,6278178,Studio Room #7 in City+Near Sky Train+WIFI,21934265,Sunny,Phra Khanong,13.68384,100.60465,Entire home/apt,550,14,79,2022-10-02,1.26,4,280,11,2022.0,10,Very High (271-365 days)
715,5185732,Condo at the Nest on Ploenchit,21471808,Steven,Khlong Toei,13.7417,100.5515,Entire home/apt,1400,30,65,2022-12-19,0.68,1,80,4,2022.0,12,Low (0-90 days)
719,6305340,Charming 2 BDR near Emporium w view,13020066,Ome,Khlong Toei,13.72585,100.57189,Entire home/apt,2400,3,172,2022-12-07,1.86,3,316,10,2022.0,12,Very High (271-365 days)
720,5652490,Apartment near BTS Talat Phlu Station.,29294543,Apinya,Thon buri,13.71577,100.4816,Entire home/apt,935,28,13,2022-11-13,0.15,1,347,2,2022.0,11,Very High (271-365 days)
724,6305445,SABYE BANGKOK -Samsen 6 - Old Town,32796483,Sabye Bangkok,Phra Nakhon,13.76404,100.5007,Private room,847,1,44,2022-12-02,0.48,7,362,1,2022.0,12,Very High (271-365 days)
725,6312629,"Home in Bangkok -Sukhumvit, BKK",20267951,Noom,Phra Khanong,13.69042,100.61012,Entire home/apt,850,3,120,2022-12-26,1.37,1,138,10,2022.0,12,Moderat (91-180 days)
726,6329762,"Sabye Bangkok Deluxe King Bed Room, NO Breakfast",32796483,Sabye Bangkok,Phra Nakhon,13.76397,100.50081,Private room,1250,1,9,2022-12-07,0.1,7,364,1,2022.0,12,Very High (271-365 days)
727,6329764,House no 182 : 4BR Quiet&Cozy 10 Min MRT Lad Prao,28249813,Max,Chatu Chak,13.8111,100.57616,Entire home/apt,2600,1,157,2022-06-17,1.92,2,1,1,2022.0,6,Low (0-90 days)
728,6329774,Sabye Bangkok-Superior Twin bed Room,32796483,Sabye Bangkok,Phra Nakhon,13.76394,100.50153,Private room,871,1,27,2022-12-04,0.29,7,361,1,2022.0,12,Very High (271-365 days)
